0, 20
1, 2
2, 30
3, 14
4, 60
5, 73
6, 47
7, 50
8, 38
9, 56
10, 37
11, 32
12, 55
13, 35
14, 33
15, 28
16, 37
17, 24
18, 35
19, 29
20, 17
21, 25
22, 27
23, 29
24, 21
25, 18
26, 37
27, 23
28, 22
29, 21
30, 31
31, 22
32, 13
33, 21
34, 23
35, 20
36, 25
37, 27
38, 22
39, 31
40, 20
41, 16
42, 27
43, 18
44, 30
45, 26
46, 27
47, 22
48, 20
49, 36
50, 37
51, 23
52, 25
53, 13
54, 17
55, 16
56, 23
57, 20
58, 16
59, 19
60, 21
61, 15
62, 17
63, 11
64, 17
65, 16
66, 24
67, 23
68, 21
69, 11
70, 13
71, 18
72, 14
73, 9
74, 14
75, 11
76, 8
77, 13
78, 15
79, 12
80, 12
81, 5
82, 8
83, 11
84, 4
85, 17
86, 33
87, 20
88, 10
89, 7
90, 13
91, 7
92, 5
93, 9
94, 12
95, 10
96, 4
97, 7
98, 8
99, 7
100, 8
101, 8
102, 6
103, 7
104, 12
105, 3
106, 8
107, 10
108, 8
109, 5
110, 9
111, 7
112, 7
113, 6
114, 5
115, 3
116, 7
117, 9
118, 9
119, 6
120, 4
121, 1
122, 8
123, 5
124, 7
125, 4
126, 8
127, 4
128, 3
129, 16
130, 53
131, 39
132, 14
133, 21
134, 7
135, 6
136, 11
137, 7
138, 3
139, 2
140, 4
141, 7
142, 8
143, 4
144, 6
145, 4
146, 2
147, 4
148, 3
149, 4
150, 8
151, 7
152, 8
153, 4
154, 3
155, 1
156, 4
157, 4
158, 7
159, 3
160, 8
161, 3
162, 3
163, 5
164, 2
165, 1
166, 3
167, 8
168, 4
169, 5
170, 1
171, 6
173, 3
174, 3
175, 4
176, 6
177, 5
178, 7
179, 1
180, 5
181, 4
182, 2
183, 4
185, 3
186, 1
187, 1
188, 4
189, 5
190, 4
191, 3
192, 4
193, 1
194, 4
195, 3
196, 6
197, 5
198, 2
200, 2
201, 1
202, 4
203, 3
205, 1
206, 2
207, 4
208, 1
209, 1
210, 4
211, 3
212, 3
213, 1
215, 2
216, 1
217, 2
219, 2
220, 3
221, 1
222, 1
223, 1
224, 2
225, 2
226, 1
227, 3
228, 1
229, 2
231, 1
232, 3
233, 1
234, 2
235, 2
236, 2
237, 2
238, 2
239, 1
241, 2
243, 3
244, 1
245, 1
247, 1
249, 2
251, 1
252, 2
253, 4
254, 1
258, 1
259, 2
260, 2
262, 1
263, 2
266, 2
267, 1
268, 1
269, 3
270, 2
273, 2
274, 1
276, 2
277, 1
279, 1
281, 1
282, 1
286, 2
287, 1
289, 1
290, 1
292, 1
294, 1
295, 1
296, 1
298, 1
299, 1
300, 1
302, 1
304, 3
307, 1
309, 1
311, 1
312, 1
313, 1
315, 1
317, 1
318, 2
319, 2
321, 1
325, 1
326, 1
327, 2
328, 2
329, 2
330, 1
333, 2
334, 3
335, 1
338, 1
341, 2
342, 1
346, 1
347, 1
348, 1
349, 1
350, 1
351, 2
355, 1
356, 2
358, 1
361, 1
362, 2
366, 2
367, 2
368, 1
369, 1
371, 1
372, 1
373, 1
378, 1
379, 2
383, 1
384, 3
389, 1
390, 1
392, 1
394, 1
395, 1
400, 1
402, 2
409, 1
415, 1
419, 1
420, 2
421, 1
423, 2
425, 1
426, 1
427, 2
429, 1
432, 1
434, 1
437, 1
439, 1
440, 1
442, 2
444, 1
446, 1
447, 1
450, 1
451, 1
452, 1
454, 1
456, 1
457, 1
459, 1
463, 1
467, 1
469, 1
470, 2
473, 2
477, 1
478, 1
481, 1
485, 2
489, 1
490, 2
492, 1
495, 1
503, 1
505, 2
519, 1
520, 1
521, 1
528, 1
540, 1
541, 1
543, 1
547, 1
549, 1
550, 1
553, 2
555, 1
559, 1
562, 1
572, 1
580, 1
584, 1
588, 2
591, 1
592, 1
600, 1
601, 1
618, 1
620, 1
621, 1
629, 2
635, 1
640, 1
644, 1
648, 3
655, 1
667, 1
668, 1
673, 1
682, 1
684, 1
688, 1
692, 1
693, 2
711, 1
747, 1
749, 1
759, 1
778, 1
782, 1
787, 1
798, 1
827, 1
830, 1
869, 1
873, 1
879, 1
880, 1
883, 1
894, 1
900, 1
934, 1
938, 3
940, 1
977, 1
1009, 1
1076, 1
1098, 1
1133, 1
1136, 1
1182, 1
1187, 1
1190, 1
1196, 1
1206, 1
1210, 1
1223, 1
1246, 1
1248, 1
1275, 1
1323, 1
1345, 1
1358, 1
1419, 1
1421, 1
1484, 1
1527, 1
1574, 1
1673, 1
1693, 1
1804, 1
1805, 1
2012, 1
2060, 1
2162, 1
2165, 1
2195, 1
2228, 1
2315, 1
2625, 1
2818, 1
6967, 1
avg, 57.3729
