0, 38116
1, 4991
2, 1084
3, 705
4, 276
5, 2336
6, 995
7, 426
8, 165
9, 54
10, 407
11, 195
12, 168
13, 72
14, 28
15, 57
16, 78
17, 35
18, 27
19, 9
20, 34
21, 42
22, 18
23, 12
24, 7
25, 21
26, 10
27, 7
28, 5
29, 1
30, 9
31, 6
32, 3
33, 6
34, 5
35, 3
36, 7
37, 5
38, 1
39, 4
40, 7
41, 3
42, 1
43, 1
44, 2
45, 1
46, 3
47, 1
48, 1
50, 1
51, 2
53, 1
54, 1
56, 1
62, 1
68, 1
70, 3
72, 1
74, 2
76, 1
78, 1
80, 3
90, 1
112, 1
114, 1
118, 1
158, 1
167, 1
172, 1
199, 1
236, 1
266, 1
285, 1
324, 1
343, 1
401, 1
535, 1
avg, 0.109738
