0, 321
1, 279
2, 214
3, 161
4, 187
5, 180
6, 120
7, 107
8, 107
9, 97
10, 77
11, 111
12, 81
13, 70
14, 70
15, 49
16, 45
17, 39
18, 62
19, 101
20, 46
21, 26
22, 31
23, 29
24, 29
25, 19
26, 21
27, 18
28, 15
29, 22
30, 16
31, 16
32, 16
33, 10
34, 10
35, 11
36, 8
37, 8
38, 10
39, 13
40, 9
41, 4
42, 9
43, 9
44, 5
45, 7
46, 1
47, 10
48, 6
49, 7
50, 5
51, 2
52, 4
53, 7
54, 4
55, 5
56, 5
57, 5
58, 3
59, 4
60, 2
61, 6
62, 2
64, 5
65, 1
66, 3
67, 3
68, 2
69, 3
70, 4
71, 2
72, 4
73, 5
74, 1
75, 3
76, 1
77, 2
78, 5
79, 5
81, 5
82, 2
83, 1
84, 3
86, 2
87, 3
88, 1
89, 3
92, 1
93, 3
95, 1
96, 3
97, 1
99, 1
100, 1
101, 2
102, 1
103, 1
104, 1
106, 1
107, 3
108, 2
109, 2
111, 1
112, 1
113, 1
117, 1
120, 2
121, 1
122, 1
123, 1
124, 1
126, 1
131, 1
135, 1
138, 1
140, 2
141, 2
145, 2
146, 1
148, 1
149, 1
150, 1
152, 1
153, 1
158, 2
159, 1
162, 1
163, 1
169, 1
174, 2
177, 1
179, 1
181, 2
185, 1
187, 1
190, 1
205, 1
207, 1
208, 1
211, 1
219, 1
221, 1
230, 1
234, 1
251, 2
258, 1
268, 1
280, 1
289, 1
321, 1
325, 1
471, 1
495, 1
536, 1
538, 1
avg, 5.13495
