0, 20
1, 33
2, 38
3, 69
4, 52
5, 116
6, 56
7, 63
8, 67
9, 62
10, 73
11, 47
12, 44
13, 47
14, 55
15, 40
16, 70
17, 48
18, 48
19, 44
20, 38
21, 49
22, 38
23, 28
24, 31
25, 31
26, 41
27, 33
28, 35
29, 29
30, 43
31, 26
32, 34
33, 30
34, 35
35, 39
36, 41
37, 28
38, 40
39, 33
40, 61
41, 31
42, 31
43, 28
44, 33
45, 21
46, 17
47, 30
48, 22
49, 26
50, 24
51, 29
52, 14
53, 23
54, 19
55, 15
56, 23
57, 19
58, 19
59, 21
60, 18
61, 17
62, 15
63, 15
64, 12
65, 38
66, 14
67, 19
68, 15
69, 17
70, 18
71, 8
72, 17
73, 21
74, 10
75, 14
76, 14
77, 8
78, 10
79, 12
80, 5
81, 8
82, 7
83, 10
84, 11
85, 8
86, 14
87, 6
88, 12
89, 13
90, 10
91, 11
92, 15
93, 8
94, 8
95, 10
96, 6
97, 9
98, 11
99, 83
100, 7
101, 34
102, 22
103, 8
104, 3
105, 10
106, 8
107, 5
108, 5
109, 5
110, 8
111, 6
112, 3
113, 4
114, 5
115, 6
116, 3
117, 3
118, 7
119, 6
120, 4
121, 5
122, 3
123, 9
124, 2
125, 5
126, 1
127, 3
128, 5
129, 5
130, 3
131, 7
132, 4
133, 8
134, 10
135, 5
136, 8
137, 7
138, 4
139, 6
140, 5
141, 4
142, 3
143, 4
144, 4
145, 1
147, 3
148, 6
149, 6
150, 2
151, 4
152, 4
153, 2
154, 4
155, 2
156, 2
157, 4
158, 3
159, 6
160, 4
161, 1
163, 4
164, 4
165, 5
166, 3
167, 5
168, 2
169, 3
170, 3
171, 4
172, 2
173, 2
175, 1
176, 2
177, 2
178, 2
179, 3
180, 2
181, 3
182, 5
183, 2
184, 3
186, 1
187, 5
188, 1
189, 2
190, 2
194, 3
195, 1
196, 3
197, 2
198, 2
199, 1
200, 1
201, 4
202, 1
203, 1
204, 1
205, 1
207, 1
208, 2
210, 1
212, 1
213, 2
214, 1
215, 2
216, 2
218, 2
219, 1
220, 2
222, 3
224, 1
226, 2
228, 1
229, 1
233, 3
235, 2
236, 1
237, 3
238, 2
242, 1
243, 1
244, 1
245, 3
246, 2
247, 2
249, 1
250, 1
252, 1
253, 1
254, 2
255, 1
256, 3
257, 1
258, 2
259, 2
262, 4
263, 1
264, 1
265, 1
267, 2
269, 4
270, 2
271, 1
272, 2
273, 1
277, 2
280, 1
281, 1
282, 1
283, 1
288, 1
289, 1
290, 3
291, 1
295, 1
297, 2
298, 1
299, 2
300, 1
301, 2
302, 1
306, 1
308, 1
309, 1
312, 1
313, 2
314, 1
315, 2
317, 1
318, 1
319, 1
320, 2
322, 1
323, 2
326, 2
328, 2
331, 1
340, 2
342, 3
343, 2
351, 1
352, 1
359, 2
364, 2
365, 1
371, 2
374, 1
379, 1
380, 1
383, 1
384, 2
385, 2
386, 1
388, 2
390, 2
393, 2
394, 1
406, 2
409, 1
411, 1
412, 1
420, 1
428, 2
430, 1
434, 1
440, 1
441, 1
443, 1
445, 1
446, 1
447, 1
448, 1
449, 2
450, 1
453, 1
459, 1
460, 1
461, 1
462, 1
467, 1
468, 1
469, 2
470, 1
471, 1
480, 1
485, 1
493, 1
501, 2
503, 1
511, 1
512, 2
513, 1
516, 1
525, 1
526, 1
539, 2
551, 1
552, 1
558, 1
562, 1
569, 1
572, 1
586, 1
590, 1
595, 1
606, 1
612, 1
617, 1
623, 1
643, 1
650, 1
691, 1
692, 1
701, 2
719, 1
728, 1
733, 1
752, 1
772, 1
776, 1
784, 1
815, 1
862, 1
870, 1
877, 1
879, 1
886, 1
911, 1
912, 1
916, 1
929, 1
955, 1
981, 1
991, 1
1003, 1
1008, 1
1089, 2
1122, 1
1147, 1
1180, 1
1250, 1
1251, 1
1269, 1
1298, 1
1301, 1
1376, 1
1378, 1
1418, 1
1420, 1
1510, 1
1698, 1
2407, 1
4175, 1
avg, 34.4159
