0, 20
1, 887
3, 311
4, 176
5, 150
6, 184
7, 152
8, 145
9, 128
10, 77
11, 94
12, 115
13, 58
14, 71
15, 45
16, 53
17, 47
18, 38
19, 44
20, 152
21, 26
22, 26
23, 29
24, 30
25, 23
26, 27
27, 23
28, 18
29, 18
30, 29
31, 22
32, 11
33, 8
34, 13
35, 12
36, 10
37, 7
38, 6
39, 9
40, 10
41, 7
42, 4
43, 6
44, 3
45, 7
46, 5
47, 6
48, 3
49, 6
50, 6
51, 5
52, 7
53, 4
54, 2
55, 8
56, 6
57, 1
58, 6
59, 4
60, 3
61, 2
62, 2
63, 3
64, 3
65, 4
66, 2
68, 3
69, 3
70, 2
71, 2
72, 3
73, 3
74, 2
75, 2
76, 5
78, 4
79, 2
80, 2
81, 2
82, 3
83, 1
84, 1
85, 2
86, 2
87, 2
88, 5
91, 3
92, 2
93, 1
94, 1
95, 1
96, 3
98, 1
99, 2
100, 4
101, 1
104, 4
105, 1
106, 1
107, 2
108, 2
119, 2
120, 1
122, 4
124, 2
125, 3
126, 1
129, 1
130, 1
134, 2
135, 1
136, 1
138, 1
139, 1
143, 1
144, 1
145, 1
146, 1
147, 1
148, 1
149, 1
158, 1
159, 2
160, 2
161, 2
163, 2
164, 1
167, 1
170, 2
172, 1
175, 2
182, 1
183, 1
185, 1
186, 1
191, 1
198, 1
210, 1
214, 1
216, 1
231, 1
232, 2
242, 1
243, 1
246, 2
259, 1
272, 1
298, 1
313, 1
325, 1
335, 2
369, 1
519, 1
avg, 4.27578
