0, 321
1, 227
2, 151
3, 134
4, 135
5, 130
6, 111
7, 111
8, 104
9, 64
10, 74
11, 65
12, 58
13, 64
14, 90
15, 58
16, 56
17, 47
18, 43
19, 38
20, 48
21, 40
22, 38
23, 29
24, 55
25, 90
26, 24
27, 39
28, 19
29, 23
30, 19
31, 14
32, 16
33, 21
34, 20
35, 21
36, 9
37, 21
38, 17
39, 9
40, 15
41, 10
42, 8
43, 19
44, 18
45, 8
46, 9
47, 13
48, 5
49, 11
50, 8
51, 4
52, 9
53, 8
54, 2
55, 6
56, 9
57, 5
58, 10
59, 1
60, 6
61, 5
62, 5
63, 6
64, 7
65, 3
66, 5
67, 5
68, 4
69, 2
70, 5
71, 4
72, 4
73, 4
74, 1
75, 6
76, 4
78, 5
79, 2
80, 8
81, 4
82, 3
83, 4
85, 2
86, 5
87, 2
88, 1
89, 1
90, 2
91, 3
92, 1
93, 1
94, 2
95, 4
96, 2
97, 4
98, 2
99, 2
100, 1
101, 4
102, 1
103, 1
104, 3
105, 1
107, 1
108, 1
109, 1
111, 3
112, 3
113, 5
114, 1
117, 1
118, 3
119, 1
120, 3
121, 1
122, 3
123, 1
125, 3
126, 2
127, 1
128, 1
129, 2
130, 1
131, 2
134, 2
135, 1
136, 2
137, 2
138, 4
139, 3
141, 2
143, 1
144, 1
147, 2
150, 2
151, 1
152, 2
154, 1
156, 1
157, 1
159, 2
160, 1
163, 1
166, 3
169, 1
174, 1
177, 1
178, 1
179, 1
181, 1
183, 1
186, 1
187, 1
188, 1
189, 2
191, 2
192, 1
194, 1
197, 1
206, 1
209, 1
212, 2
213, 1
214, 1
217, 1
221, 1
229, 1
234, 1
235, 2
239, 1
242, 1
243, 1
250, 3
252, 1
258, 1
260, 1
268, 1
270, 1
273, 2
276, 1
281, 1
283, 1
297, 1
302, 1
312, 2
314, 1
315, 1
316, 1
320, 1
323, 2
331, 1
353, 1
361, 1
366, 1
372, 1
384, 1
414, 1
422, 1
434, 1
467, 1
476, 1
503, 1
504, 1
556, 1
561, 1
804, 1
900, 1
935, 1
1040, 1
avg, 10.204
