0, 470
1, 370
2, 138
3, 319
4, 182
5, 206
6, 125
7, 127
8, 107
9, 93
10, 75
11, 92
12, 65
13, 158
14, 41
15, 42
16, 33
17, 24
18, 21
19, 31
20, 29
21, 24
22, 17
23, 13
24, 23
25, 16
26, 14
27, 10
28, 14
29, 12
30, 10
31, 11
32, 5
33, 13
34, 4
35, 11
36, 5
37, 6
38, 3
39, 9
40, 4
41, 4
42, 6
43, 4
44, 7
45, 8
46, 3
47, 3
48, 7
49, 3
51, 3
52, 5
54, 2
55, 2
56, 3
57, 5
58, 1
59, 1
60, 1
61, 3
62, 4
63, 2
64, 1
66, 1
67, 1
68, 1
69, 2
70, 1
71, 1
72, 1
73, 7
74, 2
75, 1
76, 3
77, 1
79, 3
80, 1
81, 2
85, 1
87, 2
94, 2
95, 1
96, 4
97, 1
98, 1
101, 1
102, 1
106, 1
108, 1
109, 1
112, 1
116, 1
118, 2
119, 1
124, 1
126, 1
127, 1
128, 2
134, 1
140, 2
145, 1
151, 1
153, 1
155, 1
159, 1
164, 1
171, 2
182, 1
195, 1
196, 1
200, 1
220, 1
237, 1
262, 1
270, 1
345, 1
399, 1
1655, 1
avg, 3.43972
