1, 2817
2, 8367
3, 7853
4, 6005
5, 4585
6, 3578
7, 2611
8, 2280
9, 2035
10, 1577
11, 1095
12, 1010
13, 747
14, 585
15, 497
16, 513
17, 361
18, 312
19, 292
20, 343
21, 216
22, 213
23, 160
24, 165
25, 147
26, 133
27, 127
28, 150
29, 132
30, 122
31, 98
32, 111
33, 78
34, 81
35, 74
36, 61
37, 61
38, 67
39, 90
40, 48
41, 43
42, 18
43, 38
44, 29
45, 28
46, 22
47, 132
48, 16
49, 21
50, 17
51, 22
52, 15
53, 12
54, 15
55, 12
56, 5
57, 9
58, 18
59, 7
60, 6
61, 8
62, 7
63, 8
64, 5
65, 12
66, 12
67, 4
68, 5
69, 1
70, 4
71, 4
72, 5
73, 5
74, 4
75, 4
76, 1
77, 4
79, 4
80, 3
81, 1
82, 4
83, 5
84, 1
85, 3
86, 4
87, 2
88, 1
89, 5
91, 1
92, 4
93, 2
94, 4
95, 1
97, 1
98, 1
99, 1
100, 2
102, 1
105, 1
106, 2
107, 1
108, 1
109, 3
111, 1
113, 1
115, 2
118, 1
120, 1
122, 1
124, 1
129, 1
130, 3
140, 1
141, 1
142, 1
146, 2
149, 1
150, 1
159, 1
160, 1
167, 2
173, 1
176, 1
179, 1
186, 1
191, 2
194, 1
197, 1
204, 3
206, 2
207, 1
233, 1
267, 1
276, 1
277, 1
292, 1
306, 1
309, 1
393, 1
522, 1
573, 1
771, 1
1138, 1
2082, 1
avg, 0.34092
